Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/30/2019,575.25,575.25,575.25,575.25,0,0.00%,0,0
07/29/2019,575.25,575.25,575.25,575.25,-2,-0.35%,0,0
07/26/2019,577.25,577.25,577.25,577.25,-3,-0.52%,0,0
07/25/2019,580.25,580.25,580.25,580.25,0.25,+0.04%,0,0
07/24/2019,580,580,580,580,-3.25,-0.56%,0,0
07/23/2019,583.25,583.25,583.25,583.25,6.5,+1.13%,0,0
07/22/2019,576.75,576.75,576.75,576.75,0.25,+0.04%,0,0
07/19/2019,576.5,576.5,576.5,576.5,-0.75,-0.13%,0,0
07/18/2019,577.25,577.25,577.25,577.25,-1,-0.17%,0,0
07/17/2019,578.25,578.25,578.25,578.25,-2,-0.34%,0,0
07/16/2019,580.25,580.25,580.25,580.25,1.25,+0.22%,0,0
07/15/2019,579,579,579,579,11,+1.94%,0,0
07/12/2019,568,568,568,568,-5.5,-0.96%,0,0
07/11/2019,573.5,573.5,573.5,573.5,9.25,+1.64%,0,0
07/10/2019,564.25,564.25,564.25,564.25,2,+0.36%,0,0
07/09/2019,562.25,562.25,562.25,562.25,-2,-0.35%,0,0
07/08/2019,564.25,564.25,564.25,564.25,0.25,+0.04%,0,0
07/05/2019,564,564,564,564,-6,-1.05%,0,0
07/03/2019,570,570,570,570,0.25,+0.04%,0,0
07/02/2019,569.75,569.75,569.75,569.75,-2.5,-0.44%,0,0
07/01/2019,572.25,572.25,572.25,572.25,3,+0.53%,0,0
06/28/2019,569.25,569.25,569.25,569.25,3.5,+0.62%,0,0
06/27/2019,565.75,565.75,565.75,565.75,4,+0.71%,0,0
06/26/2019,561.75,561.75,561.75,561.75,4.75,+0.85%,0,0
06/25/2019,557,557,557,557,-2,-0.36%,0,0
06/24/2019,559,559,559,559,0,0.00%,0,0
06/21/2019,559,559,559,559,-2.25,-0.40%,0,0
06/20/2019,561.25,561.25,561.25,561.25,-5.75,-1.01%,0,0
06/19/2019,567,567,567,567,10.25,+1.84%,0,0
06/18/2019,556.75,556.75,556.75,556.75,1.25,+0.23%,0,0
06/17/2019,555.5,555.5,555.5,555.5,-4.25,-0.76%,0,0
06/14/2019,559.75,559.75,559.75,559.75,-3.5,-0.62%,0,0
06/13/2019,563.25,563.25,563.25,563.25,4.25,+0.76%,0,0
